Componente1,Componente2
-0.9999802608561371,-0.006283143965558882
-0.9999210442038161,-0.012566039883352592
-0.999822352380809,-0.018848439715408213
-0.9996841892832999,-0.02513009544333757
-0.9995065603657316,-0.031410759078127994
-0.9992894726405892,-0.037690182669934735
-0.9990329346781247,-0.04396811831786471
-0.9987369566060175,-0.05024431817976942
-0.998401550108975,-0.056518534482024436
-0.9980267284282716,-0.06279051952931335
-0.9976125063612252,-0.06906002571440538
-0.9971589002606139,-0.07532680552793279
-0.9966659280340299,-0.08159061156815768
-0.9961336091431725,-0.0878511965507429
-0.99556196460308,-0.09410831331851455
-0.9949510169813002,-0.10036171485121473
-0.9943007903969989,-0.1066111542752598
-0.9936113105200084,-0.11285638487348164
-0.9928826045698137,-0.11909716009486973
-0.9921147013144779,-0.12533323356430384
-0.9913076310695066,-0.13156435909228262
-0.9904614256966513,-0.13779029068463777
-0.989576118602651,-0.14401078255225194
-0.988651744737914,-0.1502255891207573
-0.9876883405951378,-0.15643446504023073
-0.986685944207868,-0.16263716519488353
-0.985644595148998,-0.16883344471273384
-0.9845643345292053,-0.1750230589752761
-0.9834452049953297,-0.181205763627137
-0.9822872507286886,-0.18738131458572477
-0.9810905174433341,-0.19354946805086
-0.9798550523842469,-0.19970998051440683
-0.9785809043254722,-0.2058626087698812
-0.9772681235681935,-0.21200710992205454
-0.9759167619387474,-0.2181432413965425
-0.9745268727865771,-0.2242707609493812
-0.9730985109821265,-0.23038942667659065
-0.971631732914674,-0.23649899702372437
-0.9701265964901058,-0.2425992307954076
-0.9685831611286312,-0.24868988716485457
-0.9670014877624351,-0.254770725683382
-0.9653816388332739,-0.26084150628989683
-0.9637236782900097,-0.2669019893203755
-0.9620276715860859,-0.2729519355173252
-0.9602936856769431,-0.2789911060392293
-0.9585217890173758,-0.2850192624699762
-0.9567120515588305,-0.29103616682827155
-0.9226727398701148,-0.38558399227739665
-0.9202318473658705,-0.39137366683720215
-0.9177546256839813,-0.3971478906347804
-0.9152411726209174,-0.4029064357136629
-0.9126915874035029,-0.4086490747363489
-0.9101059706849957,-0.4143755809932841
-0.907484424541117,-0.42008572841180625
-0.9048270524660195,-0.42577929156507266
-0.902133959368203,-0.43145604568095863
-0.899405251566371,-0.43711576665093305
-0.896641036785236,-0.44275823103890133
-0.8938414241512639,-0.44838321609003207
-0.8910065241883679,-0.4539904997395467
-0.8881364488135446,-0.45957986062148776
-0.8852313113324553,-0.4651510780774583
-0.8822912264349533,-0.4707039321653326
-0.8793163101905562,-0.4762382036679392
-0.8763066800438637,-0.481753674101715
-0.87326245480992,-0.4872501257253325
-0.8701837546695258,-0.4927273415482914
-0.8670707011644901,-0.4981851053394907
-0.8639234171928354,-0.5036232016357608
-0.8607420270039436,-0.5090414157503712
-0.8575266561936525,-0.5144395337815061
-0.8542774316992952,-0.5198173426207096
-0.8509944817946918,-0.5251746299612958
-0.8476779360850834,-0.5305111843067338
-0.844327925502015,-0.5358267949789968
-0.8409445822981692,-0.5411212521268757
-0.8375280400421418,-0.546394346734269
-0.8340784336131712,-0.5516458706284302
-0.8305958991958127,-0.556875616488188
-0.827080574274562,-0.5620833778521303
-0.8235325976284273,-0.5672689491267565
-0.8199521093254525,-0.5724321255945907
-0.816339250717184,-0.5775727034222674
-0.8126941644330938,-0.5826904796685762
-0.8090169943749476,-0.587785252292473
-0.805307885711122,-0.5928568201610591
-0.8015669848708766,-0.5979049830575188
-0.797794439538571,-0.6029295416890247
-0.7939903986478356,-0.607930297694605
-0.7901550123756903,-0.6129070536529766
-0.786288432136619,-0.6178596130903341
-0.7823908105765882,-0.6227877804881123
-0.7784623015670236,-0.6276913612907004
-0.7745030601987339,-0.6325701619131243
-0.7705132427757893,-0.6374239897486896
-0.7664930068093498,-0.6422526531765844
-0.7624425110114479,-0.6470559615694443
-0.7583619152887221,-0.6518337253008785
-0.7542513807361038,-0.6565857557529565
-0.7501110696304597,-0.6613118653236517
-0.7459411454241822,-0.6660118674342514
-0.7417417727387393,-0.6706855765367199
-0.7375131173581739,-0.6753328081210244
-0.7332553462225601,-0.6799533787224192
-0.7289686274214116,-0.6845471059286887
-0.7246531301870466,-0.6891138083873485
-0.7203090248879072,-0.6936533058128047
-0.715936483021831,-0.6981654189934728
-0.7115356772092855,-0.7026499697988491
-0.7071067811865477,-0.7071067811865475
-0.7026499697988493,-0.7115356772092852
-0.6981654189934727,-0.7159364830218311
-0.6936533058128053,-0.7203090248879066
-0.6891138083873485,-0.7246531301870467
-0.6845471059286886,-0.7289686274214116
-0.6799533787224195,-0.7332553462225598
-0.6753328081210243,-0.737513117358174
-0.6706855765367201,-0.7417417727387391
-0.6660118674342517,-0.7459411454241821
-0.6613118653236519,-0.7501110696304595
-0.6565857557529564,-0.7542513807361038
-0.651833725300879,-0.7583619152887215
-0.6470559615694442,-0.7624425110114479
-0.6422526531765846,-0.7664930068093496
-0.6374239897486895,-0.7705132427757894
-0.6325701619131247,-0.7745030601987337
-0.6276913612907009,-0.778462301567023
-0.6227877804881126,-0.7823908105765881
-0.6178596130903348,-0.7862884321366186
-0.6129070536529765,-0.7901550123756904
-0.6079302976946057,-0.793990398647835
-0.6029295416890246,-0.7977944395385711
-0.597904983057519,-0.8015669848708764
-0.592856820161059,-0.8053078857111221
-0.5877852522924732,-0.8090169943749473
-0.5826904796685766,-0.8126941644330936
-0.5775727034222676,-0.8163392507171839
-0.5724321255945906,-0.8199521093254526
-0.5672689491267564,-0.8235325976284275
-0.5620833778521309,-0.8270805742745616
-0.5568756164881886,-0.8305958991958122
-0.5516458706284304,-0.834078433613171
-0.5463943467342689,-0.8375280400421419
-0.5411212521268759,-0.840944582298169
-0.5358267949789971,-0.8443279255020149
-0.530511184306734,-0.8476779360850832
-0.525174629961296,-0.8509944817946916
-0.5198173426207102,-0.8542774316992947
-0.514439533781506,-0.8575266561936525
-0.5090414157503711,-0.8607420270039438
-0.503623201635761,-0.8639234171928352
-0.49818510533949134,-0.8670707011644898
-0.4927273415482917,-0.8701837546695256
-0.4872501257253327,-0.8732624548099199
-0.48175367410171527,-0.8763066800438636
-0.47623820366793945,-0.8793163101905561
-0.47070393216533246,-0.8822912264349534
-0.4651510780774586,-0.8852313113324551
-0.4595798606214884,-0.8881364488135443
-0.4539904997395469,-0.8910065241883678
-0.44838321609003196,-0.8938414241512639
-0.4427582310389016,-0.8966410367852359
-0.4371157666509333,-0.8994052515663709
-0.4314560456809589,-0.9021339593682028
-0.42577929156507294,-0.9048270524660194
-0.4200857284118069,-0.9074844245411167
-0.41437558099328436,-0.9101059706849955
-0.4086490747363488,-0.9126915874035029
-0.4029064357136628,-0.9152411726209175
-0.3971478906347811,-0.9177546256839809
-0.3913736668372024,-0.9202318473658704
-0.3855839922773969,-0.9226727398701147
-0.29103616682827227,-0.9567120515588303
-0.28501926246997694,-0.9585217890173756
-0.2789911060392296,-0.960293685676943
-0.2729519355173251,-0.9620276715860859
-0.2669019893203758,-0.9637236782900096
-0.26084150628989666,-0.965381638833274
-0.2547707256833823,-0.967001487762435
-0.2486898871648553,-0.968583161128631
-0.24259923079540832,-0.9701265964901056
-0.23649899702372423,-0.9716317329146741
-0.23038942667659051,-0.9730985109821266
-0.2242707609493815,-0.9745268727865771
-0.21814324139654237,-0.9759167619387474
-0.21200710992205485,-0.9772681235681934
-0.2058626087698819,-0.978580904325472
-0.1997099805144071,-0.9798550523842469
-0.19354946805085987,-0.9810905174433342
-0.18738131458572463,-0.9822872507286887
-0.18120576362713775,-0.9834452049953296
-0.1750230589752768,-0.9845643345292052
-0.16883344471273415,-0.9856445951489979
-0.1626371651948834,-0.9866859442078681
-0.15643446504023104,-0.9876883405951377
-0.15022558912075673,-0.9886517447379141
-0.14401078255225225,-0.9895761186026509
-0.13779029068463852,-0.9904614256966512
-0.13156435909228334,-0.9913076310695065
-0.12533323356430373,-0.9921147013144779
-0.11909716009486959,-0.9928826045698137
-0.11285638487348193,-0.9936113105200084
-0.10661115427526055,-0.9943007903969988
-0.10036171485121503,-0.9949510169813002
-0.09410831331851485,-0.99556196460308
-0.08785119655074321,-0.9961336091431725
-0.0815906115681571,-0.9966659280340299
-0.07532680552793265,-0.9971589002606139
-0.06906002571440611,-0.9976125063612252
-0.0627905195293141,-0.9980267284282716
-0.05651853448202474,-0.998401550108975
-0.05024431817976928,-0.9987369566060175
-0.04396811831786501,-0.9990329346781247
-0.03769018266993504,-0.9992894726405892
0.06279051952931372,-0.9980267284282716
0.06906002571440575,-0.9976125063612252
0.07532680552793229,-0.9971589002606139
0.08159061156815761,-0.9966659280340299
0.08785119655074285,-0.9961336091431725
0.0941083133185136,-0.9955619646030801
0.10036171485121467,-0.9949510169813002
0.10661115427526019,-0.9943007903969988
0.11285638487348157,-0.9936113105200084
0.11909716009486923,-0.9928826045698137
0.12533323356430423,-0.9921147013144779
0.13156435909228212,-0.9913076310695066
0.13779029068463816,-0.9904614256966512
0.14401078255225186,-0.989576118602651
0.15022558912075726,-0.988651744737914
0.15643446504023067,-0.9876883405951378
0.16263716519488303,-0.9866859442078681
0.16883344471273293,-0.9856445951489982
0.17502305897527645,-0.9845643345292053
0.1812057636271374,-0.9834452049953297
0.18738131458572427,-0.9822872507286887
0.1935494680508604,-0.9810905174433341
0.19970998051440675,-0.979855052384247
0.2058626087698807,-0.9785809043254723
0.2120071099220545,-0.9772681235681935
0.2181432413965429,-0.9759167619387473
0.22427076094938114,-0.9745268727865771
0.23038942667659015,-0.9730985109821266
0.23649899702372387,-0.9716317329146741
0.2425992307954071,-0.9701265964901059
0.24868988716485493,-0.9685831611286311
0.25477072568338194,-0.9670014877624351
0.2608415062898972,-0.9653816388332738
0.26690198932037545,-0.9637236782900097
0.2729519355173247,-0.962027671586086
0.2789911060392284,-0.9602936856769433
0.2850192624699766,-0.9585217890173757
0.29103616682827194,-0.9567120515588304
0.29704158157703464,-0.9548645447466431
0.30303526963277333,-0.9529793415172191
0.30901699437494723,-0.9510565162951536
0.3149865196553042,-0.9490961449902948
0.32094360980720943,-0.9470983049947443
0.32688802965494285,-0.9450630751798047
0.3328195445229867,-0.9429905358928644
0.33873792024529104,-0.9408807689542256
0.34464292317451634,-0.9387338576538744
0.35053432019125874,-0.9365498867481924
0.3564118787132509,-0.934328942456612
0.3622753667045455,-0.9320711124582111
0.3681245526846774,-0.9297764858882516
0.3739592057378004,-0.9274451533346614
0.37977909552180067,-0.9250772068344583
0.38558399227739576,-0.9226727398701151
0.3913736668372029,-0.9202318473658702
0.39714789063478073,-0.917754625683981
0.40290643571366247,-0.9152411726209176
0.4086490747363485,-0.9126915874035031
0.41437558099328403,-0.9101059706849958
0.4200857284118058,-0.9074844245411171
0.4257792915650726,-0.9048270524660196
0.4314560456809586,-0.9021339593682031
0.437115766650933,-0.899405251566371
0.4427582310389013,-0.896641036785236
0.4483832160900316,-0.8938414241512641
0.45399049973954664,-0.891006524188368
0.45957986062148815,-0.8881364488135444
0.46515107807745826,-0.8852313113324553
0.47070393216533213,-0.8822912264349535
0.4762382036679391,-0.8793163101905562
0.48175367410171493,-0.8763066800438638
0.48725012572533166,-0.8732624548099205
0.4927273415482921,-0.8701837546695254
0.498185105339491,-0.8670707011644899
0.5036232016357607,-0.8639234171928354
0.5090414157503709,-0.860742027003944
0.5144395337815064,-0.8575266561936523
0.5198173426207091,-0.8542774316992954
0.5251746299612957,-0.8509944817946918
0.5305111843067337,-0.8476779360850835
0.5358267949789968,-0.844327925502015
0.5411212521268757,-0.8409445822981693
0.5463943467342686,-0.8375280400421421
0.5516458706284302,-0.8340784336131712
0.5568756164881883,-0.8305958991958124
0.5620833778521306,-0.8270805742745618
0.5672689491267562,-0.8235325976284277
0.572432125594591,-0.8199521093254523
0.5775727034222673,-0.8163392507171842
0.5826904796685755,-0.8126941644330944
0.5877852522924729,-0.8090169943749476
0.5928568201610595,-0.8053078857111218
0.5979049830575188,-0.8015669848708766
0.6029295416890244,-0.7977944395385713
0.6079302976946054,-0.7939903986478353
0.6129070536529762,-0.7901550123756906
0.6178596130903344,-0.7862884321366188
0.6227877804881122,-0.7823908105765883
0.6276913612907007,-0.7784623015670233
0.6325701619131243,-0.7745030601987339
0.6374239897486893,-0.7705132427757896
0.6422526531765836,-0.7664930068093505
0.6470559615694447,-0.7624425110114476
0.6518337253008788,-0.7583619152887218
0.6565857557529562,-0.7542513807361041
0.7289686274214119,-0.6845471059286883
0.7332553462225601,-0.6799533787224191
0.7977944395385705,-0.6029295416890254
0.8015669848708769,-0.5979049830575184
0.8053078857111221,-0.5928568201610591
0.8090169943749473,-0.5877852522924734
0.8126941644330936,-0.5826904796685766
0.8163392507171839,-0.5775727034222677
0.819952109325452,-0.5724321255945913
0.8235325976284275,-0.5672689491267565
0.8270805742745616,-0.5620833778521309
0.8305958991958127,-0.556875616488188
0.834078433613171,-0.5516458706284305
0.8375280400421413,-0.5463943467342697
0.8409445822981689,-0.541121252126876
0.8443279255020153,-0.5358267949789963
0.8476779360850832,-0.5305111843067342
0.8509944817946916,-0.5251746299612962
0.8542774316992952,-0.5198173426207094
0.8575266561936521,-0.5144395337815068
0.8607420270039432,-0.509041415750372
0.8639234171928352,-0.503623201635761
0.8670707011644901,-0.4981851053394906
0.9126915874035025,-0.4086490747363497
0.9152411726209175,-0.40290643571366286
0.9177546256839813,-0.39714789063478034
0.9202318473658703,-0.3913736668372025
0.9226727398701147,-0.385583992277397
0.9250772068344577,-0.3797790955218019
0.9274451533346612,-0.3739592057378008
0.9297764858882515,-0.36812455268467786
0.9320711124582108,-0.3622753667045459
0.9343289424566121,-0.3564118787132505
0.9365498867481923,-0.3505343201912592
0.9387338576538738,-0.34464292317451756
0.9408807689542251,-0.33873792024529226
0.9429905358928646,-0.33281954452298623
0.9450630751798048,-0.3268880296549424
0.9470983049947441,-0.3209436098072098
0.9490961449902944,-0.3149865196553055
0.9510565162951535,-0.3090169943749476
0.9529793415172186,-0.30303526963277455
0.954864544746643,-0.29704158157703503
0.9567120515588305,-0.2910361668282715
0.9585217890173758,-0.28501926246997616
0.960293685676943,-0.27899110603922966
0.9620276715860857,-0.272951935517326
0.9637236782900096,-0.26690198932037584
0.9653816388332739,-0.2608415062898968
0.967001487762435,-0.2547707256833824
0.968583161128631,-0.24868988716485535
0.9701265964901058,-0.24259923079540752
0.9716317329146739,-0.23649899702372515
0.9730985109821264,-0.23038942667659143
0.9745268727865772,-0.2242707609493807
0.9759167619387474,-0.21814324139654243
0.9772681235681934,-0.2120071099220549
0.978580904325472,-0.20586260876988197
0.9798550523842469,-0.1997099805144072
0.981090517443334,-0.19354946805086082
0.9822872507286887,-0.18738131458572468
0.9834452049953297,-0.18120576362713692
0.9845643345292054,-0.175023058975276
0.9856445951489979,-0.1688334447127342
0.9866859442078679,-0.16263716519488433
0.9876883405951377,-0.15643446504023112
0.9886517447379141,-0.1502255891207568
0.9895761186026509,-0.1440107825522523
0.9904614256966512,-0.13779029068463858
0.9913076310695066,-0.13156435909228253
0.9921147013144778,-0.12533323356430465
0.9928826045698136,-0.11909716009487054
0.9936113105200085,-0.11285638487348111
0.9943007903969989,-0.10661115427525973
0.9949510169813002,-0.10036171485121509
0.99556196460308,-0.09410831331851491
0.9961336091431725,-0.08785119655074328
0.9966659280340299,-0.08159061156815804
0.9971589002606139,-0.07532680552793272
0.9976125063612252,-0.06906002571440618
0.9980267284282716,-0.06279051952931326
0.998401550108975,-0.056518534482024804
0.9987369566060175,-0.05024431817977022
0.9990329346781247,-0.043968118317865075
0.9992894726405892,-0.037690182669934215
0.9995065603657316,-0.03141075907812836
0.9996841892832999,-0.025130095443337937
0.999822352380809,-0.018848439715408137
0.9999210442038161,-0.01256603988335296
0.9999802608561371,-0.0062831439655596935
1,0
0.9999802608561371,0.006283143965558951
0.9999210442038161,0.012566039883352607
0.999822352380809,0.018848439715408175
0.9996841892832999,0.02513009544333748
0.9995065603657316,0.03141075907812829
0.9992894726405892,0.03769018266993454
0.9990329346781247,0.0439681183178649
0.9987369566060175,0.050244318179769556
0.998401550108975,0.05651853448202453
0.9980267284282716,0.06279051952931337
0.9976125063612252,0.06906002571440578
0.9971589002606139,0.07532680552793272
0.9966659280340299,0.08159061156815756
0.9961336091431725,0.08785119655074317
0.99556196460308,0.09410831331851431
0.9949510169813002,0.1003617148512149
0.9943007903969989,0.10661115427525991
0.9936113105200084,0.11285638487348168
0.9928826045698137,0.11909716009486973
0.9921147013144779,0.12533323356430426
0.9913076310695066,0.1315643590922825
0.9904614256966512,0.13779029068463805
0.9895761186026509,0.14401078255225216
0.9886517447379141,0.15022558912075706
0.9876883405951378,0.15643446504023087
0.986685944207868,0.1626371651948836
0.985644595148998,0.16883344471273387
0.9845643345292053,0.17502305897527604
0.9834452049953297,0.18120576362713736
0.9822872507286887,0.1873813145857246
0.9810905174433341,0.19354946805086023
0.9798550523842469,0.19970998051440703
0.9785809043254721,0.20586260876988133
0.9772681235681935,0.21200710992205463
0.9759167619387474,0.21814324139654254
0.9745268727865771,0.22427076094938117
0.9730985109821265,0.23038942667659057
0.971631732914674,0.23649899702372468
0.9701265964901058,0.2425992307954074
0.9685831611286311,0.2486898871648548
0.9670014877624351,0.2547707256833821
0.9653816388332739,0.26084150628989694
0.9637236782900097,0.26690198932037557
0.9620276715860859,0.27295193551732516
0.9602936856769431,0.2789911060392293
0.9585217890173758,0.2850192624699761
0.9567120515588304,0.2910361668282718
0.954864544746643,0.2970415815770349
0.9529793415172189,0.30303526963277394
0.9510565162951535,0.3090169943749474
0.9490961449902946,0.3149865196553048
0.9470983049947442,0.32094360980720954
0.9450630751798048,0.32688802965494246
0.9429905358928645,0.3328195445229866
0.9408807689542255,0.3387379202452914
0.9387338576538741,0.34464292317451706
0.9365498867481924,0.35053432019125896
0.934328942456612,0.35641187871325075
0.932071112458211,0.36227536670454563
0.9297764858882515,0.3681245526846779
0.9274451533346613,0.37395920573780045
0.925077206834458,0.37977909552180106
0.9226727398701148,0.38558399227739654
0.9202318473658704,0.3913736668372024
0.9177546256839811,0.39714789063478056
0.9152411726209175,0.40290643571366264
0.9126915874035028,0.40864907473634904
0.9101059706849957,0.41437558099328414
0.9074844245411169,0.42008572841180625
0.9048270524660196,0.42577929156507266
0.9021339593682028,0.43145604568095897
0.8994052515663711,0.4371157666509329
0.8966410367852359,0.4427582310389015
0.8938414241512638,0.44838321609003223
0.8910065241883679,0.45399049973954675
0.8881364488135446,0.4595798606214878
0.8852313113324553,0.4651510780774583
0.8822912264349533,0.4707039321653325
0.8793163101905562,0.4762382036679391
0.8763066800438636,0.4817536741017153
0.8732624548099202,0.4872501257253323
0.8701837546695257,0.4927273415482915
0.86707070116449,0.4981851053394909
0.8639234171928353,0.5036232016357608
0.8607420270039436,0.5090414157503713
0.8575266561936522,0.5144395337815064
0.8542774316992952,0.5198173426207094
0.850994481794692,0.5251746299612956
0.8476779360850832,0.530511184306734
0.8443279255020151,0.5358267949789967
0.8409445822981692,0.5411212521268758
0.8375280400421418,0.5463943467342691
0.8340784336131712,0.5516458706284302
